num_vuelo;dia_sem;destino;codigo;hora_salida;aeronave;pais;origen
  SDR3093;2022-03-12;BREMEN;BRE;14:50;320;ALEMANIA;TFS
  TOM6279;2022-03-08;BRISTOL;BRS;16:30;7M8;REINO-UNIDO;TFS
  TOM6509;2022-03-11;BRISTOL;BRS;16:40;7M8;REINO-UNIDO;TFS
  TOM6751;2022-03-13;BRISTOL;BRS;20:20;7M8;REINO-UNIDO;TFS
  CXI4993;2022-03-10;BRUSELAS;BRU;13:45;73H;BELGICA;TFS
  CXI7993;2022-03-13;BRUSELAS;BRU;15:10;73H;BELGICA;TFS
  TOM6555;2022-03-11;CARDIFF-WALES;CWL;15:50;7M8;REINO-UNIDO;TFS
  TOM6161;2022-03-07;CARDIFF-WALES;CWL;15:50;7M8;REINO-UNIDO;TFS
  TOM6287;2022-03-08;CARDIFF-WALES;CWL;19:30;7M8;REINO-UNIDO;TFS
  TVP7321;2022-03-10;CHOPINA W WARSZAWIE;WAW;14:15;73H;POLONIA;TFS
  FHM5126;2022-03-13;COLONIA/BONN;CGN;10:50;320;ALEMANIA;TFS
  FHM5126;2022-03-09;COLONIA/BONN;CGN;12:00;320;ALEMANIA;TFS
  VKG1123;2022-03-08;COPENHAGUE;CPH;12:50;32B;DINAMARCA;TFS
  SAS7712;2022-03-13;COPENHAGUE;CPH;13:10;321;DINAMARCA;TFS
  VKG1179;2022-03-13;COPENHAGUE;CPH;13:40;32B;DINAMARCA;TFS
  JTD318;2022-03-12;COPENHAGUE;CPH;13:45;73H;DINAMARCA;TFS
  JTD288;2022-03-08;COPENHAGUE;CPH;14:05;73H;DINAMARCA;TFS
  TOM3465;2022-03-10;DONCASTER SHEFFIELD ROBIN HOOD;DSA;14:10;73H;REINO-UNIDO;TFS
  TOM3547;2022-03-11;DONCASTER SHEFFIELD ROBIN HOOD;DSA;19:45;73H;REINO-UNIDO;TFS
  TOM3245;2022-03-08;DONCASTER SHEFFIELD ROBIN HOOD;DSA;20:10;73H;REINO-UNIDO;TFS
  SDR3037;2022-03-09;DRESDEN;DRS;13:45;320;ALEMANIA;TFS
  TOM1225;2022-03-08;DUBLIN;DUB;13:30;73H;IRLANDA;TFS
  TOM7129;2022-03-07;EAST MIDLANDS;EMA;15:30;73H;REINO-UNIDO;TFS
  TOM7581;2022-03-11;EAST MIDLANDS;EMA;15:35;73H;REINO-UNIDO;TFS
  TOM7261;2022-03-08;EAST MIDLANDS;EMA;19:50;73H;REINO-UNIDO;TFS
  TOM1265;2022-03-08;EDIMBURGO/ TURNHOUSE;EDI;13:30;73H;REINO-UNIDO;TFS
  TOM1577;2022-03-11;EDIMBURGO/ TURNHOUSE;EDI;16:40;73H;REINO-UNIDO;TFS
  BLX206;2022-03-13;ESTOCOLMO/ARLANDA;ARN;14:10;73H;SUECIA;TFS
  VKG1817;2022-03-13;ESTOCOLMO/ARLANDA;ARN;14:50;32B;SUECIA;TFS
  NVR178;2022-03-13;ESTOCOLMO/ARLANDA;ARN;14:50;32Q;SUECIA;TFS
  VKG1729;2022-03-08;ESTOCOLMO/ARLANDA;ARN;15:15;32B;SUECIA;TFS
  TOM6585;2022-03-11;EXETER;EXT;12:40;73H;REINO-UNIDO;TFS
  TOM6243;2022-03-08;EXETER;EXT;16:30;73H;REINO-UNIDO;TFS
  TOM1573;2022-03-11;GLASGOW /GLASGOW INTERNACIONAL;GLA;16:20;7M8;REINO-UNIDO;TFS
  BLX214;2022-03-12;GOTEBORG /LANDVETTER;GOT;13:35;73H;SUECIA;TFS
  VKG1727;2022-03-13;GOTEBORG /LANDVETTER;GOT;15:35;32B;SUECIA;TFS
  VKG1315;2022-03-13;HELSINKI / HELSINKI-VANTAA;HEL;13:05;32B;FINLANDIA;TFS
  VKG1305;2022-03-08;HELSINKI / HELSINKI-VANTAA;HEL;13:05;32B;FINLANDIA;TFS
  JTD916;2022-03-12;HELSINKI / HELSINKI-VANTAA;HEL;13:55;73H;FINLANDIA;TFS
  TVS4356;2022-03-13;JERSEY /STATES;JER;9:00;73H;REINO-UNIDO;TFS
  TOM5545;2022-03-11;LONDRES /LUTON APT;LTN;15:25;73H;REINO-UNIDO;TFS
  TOM5275;2022-03-08;LONDRES /STANSTED;STN;13:35;73H;REINO-UNIDO;TFS
  TOM5553;2022-03-11;LONDRES /STANSTED;STN;15:45;73H;REINO-UNIDO;TFS
  TOM4227;2022-03-08;LONDRES/GATWICK;LGW;13:50;73H;REINO-UNIDO;TFS
  TOM4535;2022-03-11;LONDRES/GATWICK;LGW;14:10;73H;REINO-UNIDO;TFS
  TOM4173;2022-03-07;LONDRES/GATWICK;LGW;14:35;7M8;REINO-UNIDO;TFS
  TOM4349;2022-03-09;LONDRES/GATWICK;LGW;14:45;7M8;REINO-UNIDO;TFS
  TOM4459;2022-03-10;LONDRES/GATWICK;LGW;16:05;7M8;REINO-UNIDO;TFS
  TOM4745;2022-03-13;LONDRES/GATWICK;LGW;18:55;7M8;REINO-UNIDO;TFS
  PVG3996;2022-03-11;MADRID-BARAJAS ADOLFO SUﾁREZ;MAD;13:00;321;ESPANIA;TFS
  VKG1457;2022-03-13;MALMO;MMX;15:45;32B;SUECIA;TFS
  TOM2355;2022-03-09;MANCHESTER /INTERNACIONAL;MAN;12:50;73H;REINO-UNIDO;TFS
  TOM2203;2022-03-08;MANCHESTER /INTERNACIONAL;MAN;14:30;76W;REINO-UNIDO;TFS
  TOM2107;2022-03-07;MANCHESTER /INTERNACIONAL;MAN;14:30;73H;REINO-UNIDO;TFS
  TOM2477;2022-03-10;MANCHESTER /INTERNACIONAL;MAN;14:40;73H;REINO-UNIDO;TFS
  TOM2589;2022-03-11;MANCHESTER /INTERNACIONAL;MAN;16:30;7M8;REINO-UNIDO;TFS
  TOM2777;2022-03-13;MANCHESTER /INTERNACIONAL;MAN;19:20;73H;REINO-UNIDO;TFS
  TOM1315;2022-03-09;NEWCASTLE;NCL;15:35;7M8;REINO-UNIDO;TFS
  TOM1711;2022-03-13;NEWCASTLE;NCL;19:00;7M8;REINO-UNIDO;TFS
  TOM1257;2022-03-08;NEWCASTLE;NCL;19:30;7M8;REINO-UNIDO;TFS
  TOM5529;2022-03-11;NORWICH;NWI;7:40;73H;REINO-UNIDO;TFS
  TOM5285;2022-03-08;NORWICH;NWI;10:10;73H;REINO-UNIDO;TFS
  SAS7408;2022-03-13;OSLO / GARDERMOEN;OSL;13:20;73H;NORUEGA;TFS
  NOZ9039;2022-03-12;OSLO / GARDERMOEN;OSL;13:45;73H;NORUEGA;TFS
  VKG1559;2022-03-13;OSLO / GARDERMOEN;OSL;15:50;32B;NORUEGA;TFS
  SAS7378;2022-03-13;STAVANGER /SOLA;SVG;15:50;32N;NORUEGA;TFS
  MYX572;2022-03-11;TALLINN /ULEMISTE;TLL;13:25;320;ESTONIA;TFS
  MYX572;2022-03-13;TALLINN /ULEMISTE;TLL;16:50;320;ESTONIA;TFS
  SAS7462;2022-03-13;TRONDHEIM /VAERNES;TRD;14:35;73W;NORUEGA;TFS
  NVD8002;2022-03-11;VILNIUS;VNO;12:35;320;LITUANIA;TFS
  GJT3302;2022-03-11;VILNIUS;VNO;12:45;320;LITUANIA;TFS
  GJT3302;2022-03-07;VILNIUS;VNO;13:55;320;LITUANIA;TFS
  EXS382;2022-03-11;BELFAST / INTERNACIONAL;BFS;13:55;73H;REINO-UNIDO;TFS
  EXS382;2022-03-10;BELFAST / INTERNACIONAL;BFS;13:55;73H;REINO-UNIDO;TFS
  EXS382;2022-03-08;BELFAST / INTERNACIONAL;BFS;13:55;73H;REINO-UNIDO;TFS
  EXS382;2022-03-07;BELFAST / INTERNACIONAL;BFS;13:55;73H;REINO-UNIDO;TFS
  EJU5916;2022-03-09;BERLIN BRANDENBURG;BER;16:05;320;ALEMANIA;TFS
  EJU5916;2022-03-08;BERLIN BRANDENBURG;BER;16:05;320;ALEMANIA;TFS
  EXS1266;2022-03-11;BIRMINGHAM / INTERNACIONAL;BHX;13:00;73H;REINO-UNIDO;TFS
  EXS1266;2022-03-08;BIRMINGHAM / INTERNACIONAL;BHX;13:00;73H;REINO-UNIDO;TFS
  EXS1266;2022-03-12;BIRMINGHAM / INTERNACIONAL;BHX;13:00;73H;REINO-UNIDO;TFS
  EXS1266;2022-03-10;BIRMINGHAM / INTERNACIONAL;BHX;13:00;73H;REINO-UNIDO;TFS
  EXS1266;2022-03-09;BIRMINGHAM / INTERNACIONAL;BHX;13:00;73H;REINO-UNIDO;TFS
  EXS1294;2022-03-12;BIRMINGHAM / INTERNACIONAL;BHX;19:55;73H;REINO-UNIDO;TFS
  EXS1294;2022-03-10;BIRMINGHAM / INTERNACIONAL;BHX;19:55;73H;REINO-UNIDO;TFS
  JAF1752;2022-03-11;BRUSELAS;BRU;10:25;7M8;BELGICA;TFS
  JAF1752;2022-03-07;BRUSELAS;BRU;10:25;7M8;BELGICA;TFS
  BEL3782;2022-03-10;BRUSELAS;BRU;11:55;320;BELGICA;TFS
  BEL3782;2022-03-08;BRUSELAS;BRU;11:55;320;BELGICA;TFS
  JAF1591;2022-03-12;BRUSELAS/CHARLEROI;CRL;13:10;7M8;BELGICA;TFS
  JAF1591;2022-03-09;BRUSELAS/CHARLEROI;CRL;13:10;7M8;BELGICA;TFS
  WZZ1496;2022-03-12;CHOPINA W WARSZAWIE;WAW;16:35;321;POLONIA;TFS
  WZZ1496;2022-03-08;CHOPINA W WARSZAWIE;WAW;16:35;321;POLONIA;TFS
  EWG253;2022-03-13;COLONIA/BONN;CGN;11:40;319;ALEMANIA;TFS
  EWG253;2022-03-12;COLONIA/BONN;CGN;11:40;319;ALEMANIA;TFS
  EWG253;2022-03-11;COLONIA/BONN;CGN;11:40;319;ALEMANIA;TFS
  EIN765;2022-03-13;DUBLIN;DUB;19:05;320;IRLANDA;TFS
  EIN765;2022-03-12;DUBLIN;DUB;19:05;320;IRLANDA;TFS
  EIN765;2022-03-10;DUBLIN;DUB;19:05;320;IRLANDA;TFS
  EIN765;2022-03-08;DUBLIN;DUB;19:05;320;IRLANDA;TFS
  RYR7123;2022-03-09;DUBLIN;DUB;19:20;7M8;IRLANDA;TFS
  RYR7123;2022-03-07;DUBLIN;DUB;19:20;7M8;IRLANDA;TFS
  EXS634;2022-03-13;EAST MIDLANDS;EMA;14:35;73H;REINO-UNIDO;TFS
  EXS634;2022-03-10;EAST MIDLANDS;EMA;14:35;73H;REINO-UNIDO;TFS
  EXS634;2022-03-08;EAST MIDLANDS;EMA;14:35;73H;REINO-UNIDO;TFS
  EXS634;2022-03-07;EAST MIDLANDS;EMA;14:35;73H;REINO-UNIDO;TFS
  EXS728;2022-03-11;EDIMBURGO/ TURNHOUSE;EDI;14:25;73H;REINO-UNIDO;TFS
  EXS728;2022-03-10;EDIMBURGO/ TURNHOUSE;EDI;14:25;73H;REINO-UNIDO;TFS
  EXS728;2022-03-08;EDIMBURGO/ TURNHOUSE;EDI;14:25;73H;REINO-UNIDO;TFS
  TUI2143;2022-03-12;FRANKFURT/INTERNACIONAL;FRA;13:15;7M8;ALEMANIA;TFS
  TUI2143;2022-03-10;FRANKFURT/INTERNACIONAL;FRA;13:15;7M8;ALEMANIA;TFS
  OCN307;2022-03-09;FRANKFURT/INTERNACIONAL;FRA;15:00;32A;ALEMANIA;TFS
  OCN307;2022-03-08;FRANKFURT/INTERNACIONAL;FRA;15:00;32A;ALEMANIA;TFS
  EXS156;2022-03-13;GLASGOW /GLASGOW INTERNACIONAL;GLA;14:25;73H;REINO-UNIDO;TFS
  EXS156;2022-03-11;GLASGOW /GLASGOW INTERNACIONAL;GLA;14:25;73H;REINO-UNIDO;TFS
  EXS156;2022-03-10;GLASGOW /GLASGOW INTERNACIONAL;GLA;14:25;73H;REINO-UNIDO;TFS
  EXS156;2022-03-09;GLASGOW /GLASGOW INTERNACIONAL;GLA;14:25;73H;REINO-UNIDO;TFS
  EXS156;2022-03-08;GLASGOW /GLASGOW INTERNACIONAL;GLA;14:25;73H;REINO-UNIDO;TFS
  EXS156;2022-03-07;GLASGOW /GLASGOW INTERNACIONAL;GLA;14:25;73H;REINO-UNIDO;TFS
  IBB156;2022-03-13;GRAN CANARIA;LPA;7:00;AT7;ESPANIA;TFS
  IBB156;2022-03-12;GRAN CANARIA;LPA;7:00;AT7;ESPANIA;TFS
  IBB156;2022-03-11;GRAN CANARIA;LPA;7:00;AT7;ESPANIA;TFS
  IBB156;2022-03-10;GRAN CANARIA;LPA;7:00;AT7;ESPANIA;TFS
  IBB156;2022-03-09;GRAN CANARIA;LPA;7:00;AT7;ESPANIA;TFS
  IBB156;2022-03-08;GRAN CANARIA;LPA;7:00;AT7;ESPANIA;TFS
  IBB156;2022-03-07;GRAN CANARIA;LPA;7:00;AT7;ESPANIA;TFS
  IBB150;2022-03-13;GRAN CANARIA;LPA;14:15;AT7;ESPANIA;TFS
  IBB150;2022-03-11;GRAN CANARIA;LPA;14:15;AT7;ESPANIA;TFS
  IBB150;2022-03-10;GRAN CANARIA;LPA;15:10;AT7;ESPANIA;TFS
  IBB150;2022-03-09;GRAN CANARIA;LPA;15:10;AT7;ESPANIA;TFS
  IBB150;2022-03-08;GRAN CANARIA;LPA;15:10;AT7;ESPANIA;TFS
  IBB150;2022-03-07;GRAN CANARIA;LPA;15:10;AT7;ESPANIA;TFS
  IBB154;2022-03-13;GRAN CANARIA;LPA;16:30;AT7;ESPANIA;TFS
  IBB154;2022-03-12;GRAN CANARIA;LPA;16:30;AT7;ESPANIA;TFS
  IBB154;2022-03-11;GRAN CANARIA;LPA;16:30;AT7;ESPANIA;TFS
  IBB154;2022-03-10;GRAN CANARIA;LPA;16:30;AT7;ESPANIA;TFS
  IBB154;2022-03-09;GRAN CANARIA;LPA;16:30;AT7;ESPANIA;TFS
  IBB154;2022-03-08;GRAN CANARIA;LPA;16:30;AT7;ESPANIA;TFS
  IBB154;2022-03-07;GRAN CANARIA;LPA;16:30;AT7;ESPANIA;TFS
  IBB128;2022-03-13;GRAN CANARIA;LPA;21:10;AT7;ESPANIA;TFS
  IBB128;2022-03-12;GRAN CANARIA;LPA;21:10;AT7;ESPANIA;TFS
  IBB128;2022-03-11;GRAN CANARIA;LPA;21:10;AT7;ESPANIA;TFS
  IBB128;2022-03-10;GRAN CANARIA;LPA;21:10;AT7;ESPANIA;TFS
  IBB128;2022-03-09;GRAN CANARIA;LPA;21:10;AT7;ESPANIA;TFS
  IBB128;2022-03-08;GRAN CANARIA;LPA;21:10;AT7;ESPANIA;TFS
  IBB128;2022-03-07;GRAN CANARIA;LPA;21:10;AT7;ESPANIA;TFS
  FIN1692;2022-03-13;HELSINKI / HELSINKI-VANTAA;HEL;13:50;32B;FINLANDIA;TFS
  FIN1692;2022-03-11;HELSINKI / HELSINKI-VANTAA;HEL;13:50;32B;FINLANDIA;TFS
  FIN1692;2022-03-09;HELSINKI / HELSINKI-VANTAA;HEL;13:50;32B;FINLANDIA;TFS
  FIN1694;2022-03-12;HELSINKI / HELSINKI-VANTAA;HEL;23:00;32B;FINLANDIA;TFS
  FIN1694;2022-03-10;HELSINKI / HELSINKI-VANTAA;HEL;23:00;32B;FINLANDIA;TFS
  FIN1694;2022-03-08;HELSINKI / HELSINKI-VANTAA;HEL;23:00;32B;FINLANDIA;TFS
  ICE581;2022-03-12;KEFLAVIK INTERNATIONAL;KEF;14:50;76W;ISLANDIA;TFS
  ICE581;2022-03-09;KEFLAVIK INTERNATIONAL;KEF;14:50;76W;ISLANDIA;TFS
  ICE583;2022-03-12;KEFLAVIK INTERNATIONAL;KEF;15:00;7M9;ISLANDIA;TFS
  ICE583;2022-03-09;KEFLAVIK INTERNATIONAL;KEF;15:00;7M9;ISLANDIA;TFS
  EXS224;2022-03-13;LEEDS /LEEDS-BRADFORD;LBA;14:00;73H;REINO-UNIDO;TFS
  EXS224;2022-03-11;LEEDS /LEEDS-BRADFORD;LBA;14:00;73H;REINO-UNIDO;TFS
  EXS224;2022-03-10;LEEDS /LEEDS-BRADFORD;LBA;14:00;73H;REINO-UNIDO;TFS
  EXS224;2022-03-07;LEEDS /LEEDS-BRADFORD;LBA;14:00;73H;REINO-UNIDO;TFS
  RYR2493;2022-03-12;LEEDS /LEEDS-BRADFORD;LBA;18:20;73H;REINO-UNIDO;TFS
  RYR2493;2022-03-08;LEEDS /LEEDS-BRADFORD;LBA;18:20;73H;REINO-UNIDO;TFS
  TAP1127;2022-03-13;LISBOA;LIS;14:15;E90;PORTUGAL;TFS
  TAP1127;2022-03-11;LISBOA;LIS;14:15;E90;PORTUGAL;TFS
  TAP1127;2022-03-09;LISBOA;LIS;14:15;E90;PORTUGAL;TFS
  RYR4347;2022-03-13;LIVERPOOL /INTERNACIONAL;LPL;11:10;73H;REINO-UNIDO;TFS
  RYR4347;2022-03-09;LIVERPOOL /INTERNACIONAL;LPL;11:10;73H;REINO-UNIDO;TFS
  BAW415;2022-03-09;LONDRES / HEATHROW;LHR;17:55;321;REINO-UNIDO;TFS
  BAW415;2022-03-07;LONDRES / HEATHROW;LHR;17:55;321;REINO-UNIDO;TFS
  EZY2038;2022-03-13;LONDRES /LUTON APT;LTN;12:15;320;REINO-UNIDO;TFS
  EZY2038;2022-03-07;LONDRES /LUTON APT;LTN;12:15;320;REINO-UNIDO;TFS
  RYR8167;2022-03-13;LONDRES /STANSTED;STN;11:20;7M8;REINO-UNIDO;TFS
  RYR8167;2022-03-12;LONDRES /STANSTED;STN;11:20;7M8;REINO-UNIDO;TFS
  RYR8167;2022-03-09;LONDRES /STANSTED;STN;11:20;7M8;REINO-UNIDO;TFS
  RYR8167;2022-03-08;LONDRES /STANSTED;STN;11:20;7M8;REINO-UNIDO;TFS
  EXS1664;2022-03-11;LONDRES /STANSTED;STN;15:30;73H;REINO-UNIDO;TFS
  EXS1664;2022-03-10;LONDRES /STANSTED;STN;15:30;73H;REINO-UNIDO;TFS
  EXS1664;2022-03-07;LONDRES /STANSTED;STN;15:30;73H;REINO-UNIDO;TFS
  EXS1664;2022-03-13;LONDRES /STANSTED;STN;15:30;73H;REINO-UNIDO;TFS
  EXS1664;2022-03-09;LONDRES /STANSTED;STN;15:30;73H;REINO-UNIDO;TFS
  EXS1664;2022-03-08;LONDRES /STANSTED;STN;15:30;73H;REINO-UNIDO;TFS
  EXS1494;2022-03-11;LONDRES /STANSTED;STN;16:40;73H;REINO-UNIDO;TFS
  EXS1494;2022-03-07;LONDRES /STANSTED;STN;16:40;73H;REINO-UNIDO;TFS
  RYR8157;2022-03-11;LONDRES /STANSTED;STN;18:05;7M8;REINO-UNIDO;TFS
  RYR8157;2022-03-10;LONDRES /STANSTED;STN;18:05;7M8;REINO-UNIDO;TFS
  RYR8157;2022-03-08;LONDRES /STANSTED;STN;18:05;7M8;REINO-UNIDO;TFS
  RYR8157;2022-03-13;LONDRES /STANSTED;STN;19:20;7M8;REINO-UNIDO;TFS
  RYR8157;2022-03-12;LONDRES /STANSTED;STN;19:20;7M8;REINO-UNIDO;TFS
  EZY8704;2022-03-11;LONDRES/GATWICK;LGW;13:20;32Q;REINO-UNIDO;TFS
  EZY8704;2022-03-09;LONDRES/GATWICK;LGW;13:20;32Q;REINO-UNIDO;TFS
  EZY8704;2022-03-08;LONDRES/GATWICK;LGW;13:20;32Q;REINO-UNIDO;TFS
  EZY8704;2022-03-13;LONDRES/GATWICK;LGW;13:20;32Q;REINO-UNIDO;TFS
  EZY8704;2022-03-07;LONDRES/GATWICK;LGW;13:20;32Q;REINO-UNIDO;TFS
  EZY8706;2022-03-11;LONDRES/GATWICK;LGW;19:05;32Q;REINO-UNIDO;TFS
  EZY8706;2022-03-09;LONDRES/GATWICK;LGW;19:05;32Q;REINO-UNIDO;TFS
  EZY8706;2022-03-07;LONDRES/GATWICK;LGW;19:05;32Q;REINO-UNIDO;TFS
  EZY8706;2022-03-10;LONDRES/GATWICK;LGW;19:05;32Q;REINO-UNIDO;TFS
  EZY8706;2022-03-08;LONDRES/GATWICK;LGW;19:05;32Q;REINO-UNIDO;TFS
  IBE3979;2022-03-10;MADRID-BARAJAS ADOLFO SUﾁREZ;MAD;11:00;320;ESPANIA;TFS
  IBE3979;2022-03-08;MADRID-BARAJAS ADOLFO SUﾁREZ;MAD;11:00;320;ESPANIA;TFS
  EZY1902;2022-03-13;MANCHESTER /INTERNACIONAL;MAN;12:20;320;REINO-UNIDO;TFS
  EZY1902;2022-03-11;MANCHESTER /INTERNACIONAL;MAN;12:20;320;REINO-UNIDO;TFS
  EXS772;2022-03-11;MANCHESTER /INTERNACIONAL;MAN;14:45;73H;REINO-UNIDO;TFS
  EXS772;2022-03-09;MANCHESTER /INTERNACIONAL;MAN;14:45;73H;REINO-UNIDO;TFS
  EXS918;2022-03-13;MANCHESTER /INTERNACIONAL;MAN;15:45;75W;REINO-UNIDO;TFS
  EXS918;2022-03-12;MANCHESTER /INTERNACIONAL;MAN;15:45;75W;REINO-UNIDO;TFS
  EXS918;2022-03-09;MANCHESTER /INTERNACIONAL;MAN;15:45;75W;REINO-UNIDO;TFS
  EXS918;2022-03-07;MANCHESTER /INTERNACIONAL;MAN;15:45;75W;REINO-UNIDO;TFS
  EXS756;2022-03-13;MANCHESTER /INTERNACIONAL;MAN;17:00;73H;REINO-UNIDO;TFS
  EXS756;2022-03-08;MANCHESTER /INTERNACIONAL;MAN;17:00;73H;REINO-UNIDO;TFS
  RYR4331;2022-03-09;MANCHESTER /INTERNACIONAL;MAN;19:00;73H;REINO-UNIDO;TFS
  RYR4331;2022-03-07;MANCHESTER /INTERNACIONAL;MAN;19:00;73H;REINO-UNIDO;TFS
  RYR1810;2022-03-11;MILAN /MALPENSA;MXP;10:20;7M8;ITALIA;TFS
  RYR1810;2022-03-07;MILAN /MALPENSA;MXP;10:20;7M8;ITALIA;TFS
  WZZ5516;2022-03-11;MILAN /MALPENSA;MXP;20:55;321;ITALIA;TFS
  WZZ5516;2022-03-07;MILAN /MALPENSA;MXP;20:55;321;ITALIA;TFS
  RYR8839;2022-03-11;MILAN/BERGAMO;BGY;11:25;7M8;ITALIA;TFS
  RYR8839;2022-03-09;MILAN/BERGAMO;BGY;11:25;7M8;ITALIA;TFS
  RYR8839;2022-03-13;MILAN/BERGAMO;BGY;11:25;7M8;ITALIA;TFS
  RYR8839;2022-03-12;MILAN/BERGAMO;BGY;11:25;7M8;ITALIA;TFS
  DLH1839;2022-03-12;MUNICH /FRANZ JOSEF STRAUSS;MUC;14:20;32N;ALEMANIA;TFS
  DLH1839;2022-03-10;MUNICH /FRANZ JOSEF STRAUSS;MUC;14:20;32N;ALEMANIA;TFS
  EXS518;2022-03-13;NEWCASTLE;NCL;14:45;73H;REINO-UNIDO;TFS
  EXS518;2022-03-11;NEWCASTLE;NCL;14:45;73H;REINO-UNIDO;TFS
  EXS518;2022-03-10;NEWCASTLE;NCL;14:45;73H;REINO-UNIDO;TFS
  EXS518;2022-03-07;NEWCASTLE;NCL;14:45;73H;REINO-UNIDO;TFS
  TVS2037;2022-03-11;PRAGA /RUZYNE;PRG;17:05;73J;REPUBLICA-CHECA;TFS
  TVS2037;2022-03-07;PRAGA /RUZYNE;PRG;17:05;73J;REPUBLICA-CHECA;TFS
  BTI762;2022-03-12;RIGA;RIX;14:10;223;LETONIA;TFS
  BTI762;2022-03-10;RIGA;RIX;14:10;223;LETONIA;TFS
  BTI762;2022-03-08;RIGA;RIX;14:10;223;LETONIA;TFS
  TUI2219;2022-03-12;STUTTGART/ ECHTERDINGEN;STR;16:35;7S8;ALEMANIA;TFS
  TUI2219;2022-03-10;STUTTGART/ ECHTERDINGEN;STR;16:35;7S8;ALEMANIA;TFS
  VOE2565;2022-03-13;TOULOUSE /BLAGNAC;TLS;10:30;319;FRANCIA;TFS
  VOE2565;2022-03-12;TOULOUSE /BLAGNAC;TLS;10:30;319;FRANCIA;TFS
  AUA9506;2022-03-12;VIENA  /INTERNACIONAL;VIE;16:45;321;AUSTRIA;TFS
  AUA9506;2022-03-10;VIENA  /INTERNACIONAL;VIE;16:45;321;AUSTRIA;TFS
  EDW215;2022-03-10;ZURICH;ZRH;14:00;320;SUIZA;TFS
  EDW215;2022-03-08;ZURICH;ZRH;14:00;320;SUIZA;TFS
  EDW215;2022-03-07;ZURICH;ZRH;14:00;320;SUIZA;TFS
