num_vuelo;dia_sem;destino;codigo;opera_desde;opera_hasta;hora_salida;aeronave;pais;origen;num_asientos;ocupacion;total_encuestas;consumo
  CNF454;2022-03-11 00:00:00;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-10;2022-03-26;17:00;AT7;ESPANIA;TFN;72;58;35;00:17:30
  CNF454;2022-03-10 00:00:00;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-10;2022-03-26;17:00;AT7;ESPANIA;TFN;72;58;35;00:17:30
  CNF454;2022-03-09 00:00:00;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-10;2022-03-26;17:00;AT7;ESPANIA;TFN;72;58;35;00:17:30
  CNF454;2022-03-08 00:00:00;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-10;2022-03-26;17:00;AT7;ESPANIA;TFN;72;58;35;00:17:30
  CNF454;2022-03-07 00:00:00;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-10;2022-03-26;17:00;AT7;ESPANIA;TFN;72;58;35;00:17:30
  IBB637;2022-03-13 00:00:00;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-14;2022-03-26;18:00;AT7;ESPANIA;TFN;72;58;35;00:17:30
  IBB637;2022-03-12 00:00:00;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-14;2022-03-26;18:00;AT7;ESPANIA;TFN;72;58;35;00:17:30
  IBB637;2022-03-11 00:00:00;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-14;2022-03-26;18:00;AT7;ESPANIA;TFN;72;58;35;00:17:30
  IBB637;2022-03-10 00:00:00;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-03-01;2022-03-24;18:00;AT7;ESPANIA;TFN;72;58;35;00:17:30
  IBB637;2022-03-09 00:00:00;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-03-01;2022-03-24;18:00;AT7;ESPANIA;TFN;72;58;35;00:17:30
  IBB637;2022-03-08 00:00:00;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-03-01;2022-03-24;18:00;AT7;ESPANIA;TFN;72;58;35;00:17:30
  IBB637;2022-03-07 00:00:00;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-03-01;2022-03-24;18:00;AT7;ESPANIA;TFN;72;58;35;00:17:30
  IBB639;2022-03-13 00:00:00;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-10;2022-03-25;19:00;AT7;ESPANIA;TFN;72;58;35;00:17:30
  IBB639;2022-03-11 00:00:00;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-10;2022-03-25;19:00;AT7;ESPANIA;TFN;72;58;35;00:17:30
  IBB639;2022-03-10 00:00:00;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-10;2022-03-25;19:00;AT7;ESPANIA;TFN;72;58;35;00:17:30
  IBB639;2022-03-09 00:00:00;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-10;2022-03-25;19:00;AT7;ESPANIA;TFN;72;58;35;00:17:30
  IBB639;2022-03-08 00:00:00;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-10;2022-03-25;19:00;AT7;ESPANIA;TFN;72;58;35;00:17:30
  IBB639;2022-03-07 00:00:00;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-10;2022-03-25;19:00;AT7;ESPANIA;TFN;72;58;35;00:17:30
  CNF467;2022-03-12 00:00:00;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-03;2022-03-26;19:15;AT7;ESPANIA;TFN;72;58;35;00:17:30
  CNF467;2022-03-10 00:00:00;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-03;2022-03-26;19:15;AT7;ESPANIA;TFN;72;58;35;00:17:30
  CNF467;2022-03-09 00:00:00;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-03;2022-03-26;19:15;AT7;ESPANIA;TFN;72;58;35;00:17:30
  CNF467;2022-03-08 00:00:00;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-03;2022-03-26;19:15;AT7;ESPANIA;TFN;72;58;35;00:17:30
  CNF467;2022-03-07 00:00:00;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-03;2022-03-26;19:15;AT7;ESPANIA;TFN;72;58;35;00:17:30
  CNF467;2022-03-13 00:00:00;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-14;2022-03-25;19:30;AT7;ESPANIA;TFN;72;58;35;00:17:30
  CNF467;2022-03-11 00:00:00;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-14;2022-03-25;19:30;AT7;ESPANIA;TFN;72;58;35;00:17:30
  IBB641;2022-03-13 00:00:00;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-14;2022-03-25;20:00;AT7;ESPANIA;TFN;72;58;35;00:17:30
  IBB641;2022-03-11 00:00:00;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-14;2022-03-25;20:00;AT7;ESPANIA;TFN;72;58;35;00:17:30
  IBB627;2022-03-11 00:00:00;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-07;2022-03-25;20:10;AT7;ESPANIA;TFN;72;58;35;00:17:30
  IBB627;2022-03-10 00:00:00;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-07;2022-03-25;20:10;AT7;ESPANIA;TFN;72;58;35;00:17:30
  IBB627;2022-03-09 00:00:00;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-07;2022-03-25;20:10;AT7;ESPANIA;TFN;72;58;35;00:17:30
  IBB627;2022-03-08 00:00:00;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-07;2022-03-25;20:10;AT7;ESPANIA;TFN;72;58;35;00:17:30
  IBB627;2022-03-07 00:00:00;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-07;2022-03-25;20:10;AT7;ESPANIA;TFN;72;58;35;00:17:30
  IBB452;2022-03-12 00:00:00;LANZAROTE CÉSAR MANRIQUE;ACE;2021-11-01;2022-03-26;7:00;AT7;ESPANIA;TFN;72;58;35;00:17:30
  IBB452;2022-03-11 00:00:00;LANZAROTE CÉSAR MANRIQUE;ACE;2021-11-01;2022-03-26;7:00;AT7;ESPANIA;TFN;72;58;35;00:17:30
  IBB452;2022-03-10 00:00:00;LANZAROTE CÉSAR MANRIQUE;ACE;2021-11-01;2022-03-26;7:00;AT7;ESPANIA;TFN;72;58;35;00:17:30
  IBB452;2022-03-09 00:00:00;LANZAROTE CÉSAR MANRIQUE;ACE;2021-11-01;2022-03-26;7:00;AT7;ESPANIA;TFN;72;58;35;00:17:30
  IBB452;2022-03-08 00:00:00;LANZAROTE CÉSAR MANRIQUE;ACE;2021-11-01;2022-03-26;7:00;AT7;ESPANIA;TFN;72;58;35;00:17:30
  IBB452;2022-03-07 00:00:00;LANZAROTE CÉSAR MANRIQUE;ACE;2021-11-01;2022-03-26;7:00;AT7;ESPANIA;TFN;72;58;35;00:17:30
  IBB458;2022-03-13 00:00:00;LANZAROTE CÉSAR MANRIQUE;ACE;2022-03-02;2022-03-26;8:20;AT7;ESPANIA;TFN;72;58;35;00:17:30
  IBB458;2022-03-12 00:00:00;LANZAROTE CÉSAR MANRIQUE;ACE;2022-03-02;2022-03-26;8:20;AT7;ESPANIA;TFN;72;58;35;00:17:30
  IBB458;2022-03-11 00:00:00;LANZAROTE CÉSAR MANRIQUE;ACE;2022-03-02;2022-03-26;8:20;AT7;ESPANIA;TFN;72;58;35;00:17:30
  IBB458;2022-03-10 00:00:00;LANZAROTE CÉSAR MANRIQUE;ACE;2022-03-02;2022-03-26;8:20;AT7;ESPANIA;TFN;72;58;35;00:17:30
  IBB458;2022-03-09 00:00:00;LANZAROTE CÉSAR MANRIQUE;ACE;2022-03-02;2022-03-26;8:20;AT7;ESPANIA;TFN;72;58;35;00:17:30
  IBB458;2022-03-08 00:00:00;LANZAROTE CÉSAR MANRIQUE;ACE;2022-03-02;2022-03-26;8:20;AT7;ESPANIA;TFN;72;58;35;00:17:30
  IBB458;2022-03-07 00:00:00;LANZAROTE CÉSAR MANRIQUE;ACE;2022-03-02;2022-03-26;8:20;AT7;ESPANIA;TFN;72;58;35;00:17:30
  IBB468;2022-03-13 00:00:00;LANZAROTE CÉSAR MANRIQUE;ACE;2021-10-31;2022-03-25;10:00;AT7;ESPANIA;TFN;72;58;35;00:17:30
  IBB468;2022-03-11 00:00:00;LANZAROTE CÉSAR MANRIQUE;ACE;2021-10-31;2022-03-25;10:00;AT7;ESPANIA;TFN;72;58;35;00:17:30
  IBB468;2022-03-09 00:00:00;LANZAROTE CÉSAR MANRIQUE;ACE;2021-10-31;2022-03-25;10:00;AT7;ESPANIA;TFN;72;58;35;00:17:30
  IBB468;2022-03-08 00:00:00;LANZAROTE CÉSAR MANRIQUE;ACE;2021-10-31;2022-03-25;10:00;AT7;ESPANIA;TFN;72;58;35;00:17:30
  IBB468;2022-03-07 00:00:00;LANZAROTE CÉSAR MANRIQUE;ACE;2021-10-31;2022-03-25;10:00;AT7;ESPANIA;TFN;72;58;35;00:17:30
  IBB468;2022-03-12 00:00:00;LANZAROTE CÉSAR MANRIQUE;ACE;2022-01-08;2022-03-26;10:00;AT7;ESPANIA;TFN;72;58;35;00:17:30
  IBB468;2022-03-10 00:00:00;LANZAROTE CÉSAR MANRIQUE;ACE;2022-01-08;2022-03-26;10:00;AT7;ESPANIA;TFN;72;58;35;00:17:30
  CNF546;2022-03-12 00:00:00;LANZAROTE CÉSAR MANRIQUE;ACE;2022-01-10;2022-03-26;11:45;AT7;ESPANIA;TFN;72;58;35;00:17:30
  CNF546;2022-03-10 00:00:00;LANZAROTE CÉSAR MANRIQUE;ACE;2022-01-10;2022-03-26;11:45;AT7;ESPANIA;TFN;72;58;35;00:17:30
  CNF546;2022-03-09 00:00:00;LANZAROTE CÉSAR MANRIQUE;ACE;2022-01-10;2022-03-26;11:45;AT7;ESPANIA;TFN;72;58;35;00:17:30
  CNF546;2022-03-08 00:00:00;LANZAROTE CÉSAR MANRIQUE;ACE;2022-01-10;2022-03-26;11:45;AT7;ESPANIA;TFN;72;58;35;00:17:30
  CNF546;2022-03-07 00:00:00;LANZAROTE CÉSAR MANRIQUE;ACE;2022-01-10;2022-03-26;11:45;AT7;ESPANIA;TFN;72;58;35;00:17:30
  IBB470;2022-03-13 00:00:00;LANZAROTE CÉSAR MANRIQUE;ACE;2021-10-31;2022-03-26;14:00;AT7;ESPANIA;TFN;72;58;35;00:17:30
  IBB470;2022-03-12 00:00:00;LANZAROTE CÉSAR MANRIQUE;ACE;2021-10-31;2022-03-26;14:00;AT7;ESPANIA;TFN;72;58;35;00:17:30
  IBB470;2022-03-10 00:00:00;LANZAROTE CÉSAR MANRIQUE;ACE;2021-10-31;2022-03-26;14:00;AT7;ESPANIA;TFN;72;58;35;00:17:30
  IBB470;2022-03-09 00:00:00;LANZAROTE CÉSAR MANRIQUE;ACE;2021-10-31;2022-03-26;14:00;AT7;ESPANIA;TFN;72;58;35;00:17:30
  IBB470;2022-03-08 00:00:00;LANZAROTE CÉSAR MANRIQUE;ACE;2021-10-31;2022-03-26;14:00;AT7;ESPANIA;TFN;72;58;35;00:17:30
  IBB470;2022-03-07 00:00:00;LANZAROTE CÉSAR MANRIQUE;ACE;2021-10-31;2022-03-26;14:00;AT7;ESPANIA;TFN;72;58;35;00:17:30
  CNF546;2022-03-13 00:00:00;LANZAROTE CÉSAR MANRIQUE;ACE;2022-02-13;2022-03-25;14:05;AT7;ESPANIA;TFN;72;58;35;00:17:30
  CNF546;2022-03-11 00:00:00;LANZAROTE CÉSAR MANRIQUE;ACE;2022-02-13;2022-03-25;14:05;AT7;ESPANIA;TFN;72;58;35;00:17:30
  IBB474;2022-03-13 00:00:00;LANZAROTE CÉSAR MANRIQUE;ACE;2021-10-31;2022-03-25;16:50;AT7;ESPANIA;TFN;72;58;35;00:17:30
  IBB474;2022-03-11 00:00:00;LANZAROTE CÉSAR MANRIQUE;ACE;2021-10-31;2022-03-25;16:50;AT7;ESPANIA;TFN;72;58;35;00:17:30
  IBB474;2022-03-08 00:00:00;LANZAROTE CÉSAR MANRIQUE;ACE;2021-10-31;2022-03-25;16:50;AT7;ESPANIA;TFN;72;58;35;00:17:30
  IBB474;2022-03-07 00:00:00;LANZAROTE CÉSAR MANRIQUE;ACE;2021-10-31;2022-03-25;16:50;AT7;ESPANIA;TFN;72;58;35;00:17:30
  IBB474;2022-03-12 00:00:00;LANZAROTE CÉSAR MANRIQUE;ACE;2022-01-08;2022-03-26;16:50;AT7;ESPANIA;TFN;72;58;35;00:17:30
  IBB474;2022-03-10 00:00:00;LANZAROTE CÉSAR MANRIQUE;ACE;2022-01-08;2022-03-26;16:50;AT7;ESPANIA;TFN;72;58;35;00:17:30
  IBB456;2022-03-13 00:00:00;LANZAROTE CÉSAR MANRIQUE;ACE;2022-01-14;2022-03-25;18:00;AT7;ESPANIA;TFN;72;58;35;00:17:30
  IBB456;2022-03-11 00:00:00;LANZAROTE CÉSAR MANRIQUE;ACE;2022-01-14;2022-03-25;18:00;AT7;ESPANIA;TFN;72;58;35;00:17:30
  IBB484;2022-03-12 00:00:00;LANZAROTE CÉSAR MANRIQUE;ACE;2021-11-01;2022-03-26;19:30;AT7;ESPANIA;TFN;72;58;35;00:17:30
  IBB484;2022-03-11 00:00:00;LANZAROTE CÉSAR MANRIQUE;ACE;2021-11-01;2022-03-26;19:30;AT7;ESPANIA;TFN;72;58;35;00:17:30
  IBB484;2022-03-10 00:00:00;LANZAROTE CÉSAR MANRIQUE;ACE;2021-11-01;2022-03-26;19:30;AT7;ESPANIA;TFN;72;58;35;00:17:30
  IBB484;2022-03-09 00:00:00;LANZAROTE CÉSAR MANRIQUE;ACE;2021-11-01;2022-03-26;19:30;AT7;ESPANIA;TFN;72;58;35;00:17:30
  IBB484;2022-03-08 00:00:00;LANZAROTE CÉSAR MANRIQUE;ACE;2021-11-01;2022-03-26;19:30;AT7;ESPANIA;TFN;72;58;35;00:17:30
  IBB484;2022-03-07 00:00:00;LANZAROTE CÉSAR MANRIQUE;ACE;2021-11-01;2022-03-26;19:30;AT7;ESPANIA;TFN;72;58;35;00:17:30
  IBB488;2022-03-13 00:00:00;LANZAROTE CÉSAR MANRIQUE;ACE;2022-03-01;2022-03-26;22:00;AT7;ESPANIA;TFN;72;58;35;00:17:30
  IBB488;2022-03-12 00:00:00;LANZAROTE CÉSAR MANRIQUE;ACE;2022-03-01;2022-03-26;22:00;AT7;ESPANIA;TFN;72;58;35;00:17:30
  IBB488;2022-03-11 00:00:00;LANZAROTE CÉSAR MANRIQUE;ACE;2022-03-01;2022-03-26;22:00;AT7;ESPANIA;TFN;72;58;35;00:17:30
  IBB488;2022-03-10 00:00:00;LANZAROTE CÉSAR MANRIQUE;ACE;2022-03-01;2022-03-26;22:00;AT7;ESPANIA;TFN;72;58;35;00:17:30
  IBB488;2022-03-09 00:00:00;LANZAROTE CÉSAR MANRIQUE;ACE;2022-03-01;2022-03-26;22:00;AT7;ESPANIA;TFN;72;58;35;00:17:30
  IBB488;2022-03-08 00:00:00;LANZAROTE CÉSAR MANRIQUE;ACE;2022-03-01;2022-03-26;22:00;AT7;ESPANIA;TFN;72;58;35;00:17:30
  IBB488;2022-03-07 00:00:00;LANZAROTE CÉSAR MANRIQUE;ACE;2022-03-01;2022-03-26;22:00;AT7;ESPANIA;TFN;72;58;35;00:17:30
  IBE3945;2022-03-12 00:00:00;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;2021-11-01;2022-03-26;7:00;321;ESPANIA;TFN;200;160;96;00:48:00
  IBE3945;2022-03-11 00:00:00;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;2021-11-01;2022-03-26;7:00;321;ESPANIA;TFN;200;160;96;00:48:00
  IBE3945;2022-03-10 00:00:00;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;2021-11-01;2022-03-26;7:00;321;ESPANIA;TFN;200;160;96;00:48:00
  IBE3945;2022-03-09 00:00:00;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;2021-11-01;2022-03-26;7:00;321;ESPANIA;TFN;200;160;96;00:48:00
  IBE3945;2022-03-07 00:00:00;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;2021-11-01;2022-03-26;7:00;321;ESPANIA;TFN;200;160;96;00:48:00
  AEA9045;2022-03-10 00:00:00;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;2021-11-01;2022-03-24;7:10;73H;ESPANIA;TFN;189;152;92;00:46:00
  AEA9045;2022-03-09 00:00:00;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;2021-11-01;2022-03-24;7:10;73H;ESPANIA;TFN;189;152;92;00:46:00
  AEA9045;2022-03-08 00:00:00;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;2021-11-01;2022-03-24;7:10;73H;ESPANIA;TFN;189;152;92;00:46:00
  AEA9045;2022-03-07 00:00:00;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;2021-11-01;2022-03-24;7:10;73H;ESPANIA;TFN;189;152;92;00:46:00
  AEA9045;2022-03-12 00:00:00;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;2022-01-07;2022-03-26;7:10;73H;ESPANIA;TFN;189;152;92;00:46:00
  AEA9045;2022-03-11 00:00:00;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;2022-01-07;2022-03-26;7:10;73H;ESPANIA;TFN;189;152;92;00:46:00
  AEA9047;2022-03-12 00:00:00;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;2022-02-25;2022-03-25;10:00;788;ESPANIA;TFN;200;160;96;00:48:00
  AEA9047;2022-03-11 00:00:00;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;2022-02-25;2022-03-25;10:00;788;ESPANIA;TFN;200;160;96;00:48:00
  AEA9047;2022-03-08 00:00:00;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;2022-02-25;2022-03-25;10:00;788;ESPANIA;TFN;200;160;96;00:48:00
  AEA9047;2022-03-13 00:00:00;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;2022-03-02;2022-03-13;10:00;788;ESPANIA;TFN;200;160;96;00:48:00
  AEA9047;2022-03-09 00:00:00;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;2022-03-02;2022-03-13;10:00;788;ESPANIA;TFN;200;160;96;00:48:00
  AEA9047;2022-03-10 00:00:00;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;2022-02-28;2022-03-10;10:10;73H;ESPANIA;TFN;189;152;92;00:46:00
  AEA9047;2022-03-07 00:00:00;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;2022-02-28;2022-03-10;10:10;73H;ESPANIA;TFN;189;152;92;00:46:00
  IBE3943;2022-03-13 00:00:00;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;2022-01-11;2022-03-26;11:15;321;ESPANIA;TFN;200;160;96;00:48:00
  IBE3943;2022-03-12 00:00:00;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;2022-01-11;2022-03-26;11:15;321;ESPANIA;TFN;200;160;96;00:48:00
  IBE3943;2022-03-11 00:00:00;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;2022-01-11;2022-03-26;11:15;321;ESPANIA;TFN;200;160;96;00:48:00
  IBE3943;2022-03-08 00:00:00;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;2022-01-11;2022-03-26;11:15;321;ESPANIA;TFN;200;160;96;00:48:00
  IBE3943;2022-03-07 00:00:00;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;2022-01-11;2022-03-26;11:15;321;ESPANIA;TFN;200;160;96;00:48:00
  IBE3937;2022-03-13 00:00:00;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;2022-03-01;2022-03-20;14:20;321;ESPANIA;TFN;200;160;96;00:48:00
  IBE3937;2022-03-12 00:00:00;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;2022-03-01;2022-03-20;14:20;321;ESPANIA;TFN;200;160;96;00:48:00
  IBE3937;2022-03-11 00:00:00;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;2022-03-01;2022-03-20;14:20;321;ESPANIA;TFN;200;160;96;00:48:00
  IBE3937;2022-03-10 00:00:00;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;2022-03-01;2022-03-20;14:20;321;ESPANIA;TFN;200;160;96;00:48:00
  IBE3937;2022-03-08 00:00:00;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;2022-03-01;2022-03-20;14:20;321;ESPANIA;TFN;200;160;96;00:48:00
  IBE3937;2022-03-07 00:00:00;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;2022-03-01;2022-03-20;14:20;321;ESPANIA;TFN;200;160;96;00:48:00
  AEA9049;2022-03-11 00:00:00;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;2022-03-01;2022-03-25;14:25;73H;ESPANIA;TFN;189;152;92;00:46:00
  AEA9049;2022-03-08 00:00:00;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;2022-03-01;2022-03-25;14:25;73H;ESPANIA;TFN;189;152;92;00:46:00
  AEA9049;2022-03-07 00:00:00;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;2022-03-01;2022-03-25;14:25;73H;ESPANIA;TFN;189;152;92;00:46:00
  IBE3957;2022-03-13 00:00:00;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;2022-03-11;2022-03-20;17:30;320;ESPANIA;TFN;180;144;87;00:43:30
  IBE3957;2022-03-11 00:00:00;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;2022-03-11;2022-03-20;17:30;320;ESPANIA;TFN;180;144;87;00:43:30
  AEA9117;2022-03-12 00:00:00;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;2022-02-25;2022-03-26;17:55;789;ESPANIA;TFN;200;160;96;00:48:00
  AEA9117;2022-03-11 00:00:00;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;2022-02-25;2022-03-26;17:55;789;ESPANIA;TFN;200;160;96;00:48:00
  AEA9117;2022-03-10 00:00:00;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;2022-02-25;2022-03-26;17:55;789;ESPANIA;TFN;200;160;96;00:48:00
  AEA9117;2022-03-09 00:00:00;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;2022-02-25;2022-03-26;17:55;789;ESPANIA;TFN;200;160;96;00:48:00
  AEA9117;2022-03-08 00:00:00;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;2022-02-25;2022-03-26;17:55;789;ESPANIA;TFN;200;160;96;00:48:00
  AEA9117;2022-03-07 00:00:00;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;2022-02-25;2022-03-26;17:55;789;ESPANIA;TFN;200;160;96;00:48:00
  IBE3939;2022-03-13 00:00:00;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;2022-01-12;2022-03-26;19:05;320;ESPANIA;TFN;180;144;87;00:43:30
  IBE3939;2022-03-12 00:00:00;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;2022-01-12;2022-03-26;19:05;320;ESPANIA;TFN;180;144;87;00:43:30
  IBE3939;2022-03-11 00:00:00;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;2022-01-12;2022-03-26;19:05;320;ESPANIA;TFN;180;144;87;00:43:30
  IBE3939;2022-03-10 00:00:00;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;2022-01-12;2022-03-26;19:05;320;ESPANIA;TFN;180;144;87;00:43:30
  IBE3939;2022-03-09 00:00:00;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;2022-01-12;2022-03-26;19:05;320;ESPANIA;TFN;180;144;87;00:43:30
  IBE3939;2022-03-07 00:00:00;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;2022-01-12;2022-03-26;19:05;320;ESPANIA;TFN;180;144;87;00:43:30
  VLG3277;2022-03-08 00:00:00;MALAGA-COSTA DEL SOL;AGP;2022-02-01;2022-03-22;15:15;320;ESPANIA;TFN;180;144;87;00:43:30
  VLG3277;2022-03-07 00:00:00;MALAGA-COSTA DEL SOL;AGP;2022-02-01;2022-03-22;15:15;320;ESPANIA;TFN;180;144;87;00:43:30
  VLG3257;2022-03-08 00:00:00;SEVILLA;SVQ;2021-12-20;2022-03-22;8:45;320;ESPANIA;TFN;180;144;87;00:43:30
  VLG3257;2022-03-07 00:00:00;SEVILLA;SVQ;2021-12-20;2022-03-22;8:45;320;ESPANIA;TFN;180;144;87;00:43:30
  VLG3257;2022-03-13 00:00:00;SEVILLA;SVQ;2022-02-27;2022-03-24;8:45;320;ESPANIA;TFN;180;144;87;00:43:30
  VLG3257;2022-03-10 00:00:00;SEVILLA;SVQ;2022-02-27;2022-03-24;8:45;320;ESPANIA;TFN;180;144;87;00:43:30
  VLG3255;2022-03-12 00:00:00;SEVILLA;SVQ;2022-03-05;2022-03-26;14:15;320;ESPANIA;TFN;180;144;87;00:43:30
  VLG3255;2022-03-07 00:00:00;SEVILLA;SVQ;2022-03-05;2022-03-26;14:15;320;ESPANIA;TFN;180;144;87;00:43:30
  IBB5550;2022-03-13 00:00:00;ZARAGOZA;ZAZ;2021-12-03;2022-03-25;8:15;295;ESPANIA;TFN;200;160;96;00:48:00
  IBB5550;2022-03-11 00:00:00;ZARAGOZA;ZAZ;2021-12-03;2022-03-25;8:15;295;ESPANIA;TFN;200;160;96;00:48:00
